STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,C_FSCS,GEOCODE,STARTDAT,ENDDATE,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,OTHMATEX,TOTEXPCO,OTHOPEXP,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,OCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,EC_ST,ELECCOLL,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,ELMATCIR,PHYSCIR,ELINFO,ELCONT,TOTCOLL,LOANTO,LOANFM,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,GPTERMS,PITUSR,WIFISESS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,CNTYPOP,LOCALE_ADD
AZ,AZ0026,AE-SAFFORD,SAFFORD CITY-GRAHAM COUNTY LIBRARY,808 S 7TH AVE,SAFFORD,85546,GRAHAM,Y,CO2,07/01/2018,06/30/2019,24404,1,0,0,1,1,5,6,590167,153000,0,28314,771481,250152,103393,353545,28749,16074,8110,52933,237237,643715,45300,0,0,0,45300,0,36487,8085,1963,8384,2497,0,1,31,32,19,1777,62922,6191,12041,137308,39918,11384,125924,3230,14614,140538,162,226,438,372,18,10914,10165,147,22,13072,3439,79032,2019,6,2,0,0,0,38837,33
AZ,AZ0027,AE-PARKER,PARKER PUBLIC LIBRARY,1001 S NAVAJO AVE,PARKER,85344,LA PAZ,Y,CI2,07/01/2018,06/30/2019,2119,1,0,0,0,0,4,4,228385,4107,0,12433,244925,123500,48500,172000,6200,3986,4200,14386,58539,244925,11639,0,0,0,11639,11639,14849,8650,737,1685,1439,0,2,31,33,7,1746,53182,0,4724,33782,5735,939,32843,715,1654,34497,111,124,258,123,83,5857,2753,1573,24,18335,0,23599,2019,6,2,0,0,0,21108,32
AZ,AZ0028,AE-MARICOPA,MARICOPA COUNTY LIBRARY DISTRICT OFFICE,"2700 N CENTRAL AVE, STE 700",PHOENIX,85004,MARICOPA,Y,CO2,07/01/2018,06/30/2019,2770319,1,17,0,67,67,152,219,28541294,25000,0,1715653,30281947,9444428,3553298,12997726,2860815,3769780,1473158,8103753,5557285,26658764,0,0,0,0,0,844808,516330,530509,46269,451326,148939,77088,9,31,40,816,47076,2822580,0,144353,8913563,3713819,1367580,7545983,415068,1782648,9328631,74908,64,8110,4336,0,181297,125905,0,403,344710,0,8047833,2019,6,2,0,0,0,4485414,11
AZ,AZ0029,AE-AVONDALE,AVONDALE PUBLIC LIBRARY,11350 N CIVIC CTR DR,AVONDALE,85323,MARICOPA,Y,CI1,07/01/2018,06/30/2019,53655,1,1,0,4,4,10.75,14.75,1341663,0,48595,13903,1404161,688043,168785,856828,32077,34158,2847,69082,434978,1360888,0,0,0,0,0,0,67407,331633,3526,321926,6164,34470,1,31,32,67,4935,198092,8756,44017,288634,128965,20512,268122,1170136,1190648,1458770,123,189,725,344,170,11940,8861,1765,76,46623,0,161605,2019,6,2,0,0,0,4485414,22
AZ,AZ0030,AE-BUCKEYE,BUCKEYE PUBLIC LIBRARY,"21699 W YUMA RD, STE 116",BUCKEYE,85326,MARICOPA,Y,CI1,07/01/2018,06/30/2019,51770,1,1,1,3,3,12.68,15.68,1337775,0,10000,48527,1396302,793200,233337,1026537,108707,29929,30860,169496,241785,1437818,0,0,0,0,0,0,39542,9405,1594,1692,4483,0,0,31,31,26,5356,169509,30147,36359,230127,103831,23599,206528,36484,60083,266611,23,435,897,569,43,18876,15047,921,40,34055,119487,68899,2019,6,2,0,0,0,4485414,22
AZ,AZ0031,AE-CHANDLER,CHANDLER PUBLIC LIBRARY,22 S DELAWARE ST,CHANDLER,85225,MARICOPA,Y,CI2,07/01/2018,06/30/2019,169222,1,3,0,20,24,76,100,6607651,12234,78000,212180,6910065,3960185,1509742,5469927,348738,219191,47214,615143,223817,6308887,0,0,0,0,0,0,245580,31561,13515,5383,15321,0,10,31,41,355,12174,926839,200409,141549,1840779,860438,344537,1496242,513649,858186,2354428,47,26,5461,2924,643,97412,70738,14064,287,198240,7244980,1190495,2019,6,2,0,0,0,4485414,11
AZ,AZ0033,AE-GLENDALE,GLENDALE PUBLIC LIBRARY,5959 W BROWN ST,GLENDALE,85302,MARICOPA,Y,CI1,07/01/2018,06/30/2019,154290,1,3,0,21.5,21.5,40.45,61.95,5497286,11376,65800,0,5574462,3030881,1019300,4050181,306048,150106,156082,612236,577078,5239495,0,0,0,0,0,332779,355409,521886,22907,380770,45867,17130,6,31,37,223,6595,548734,157452,139126,1382052,581766,184211,1197841,36421,220632,1418473,2275,1427,1782,870,183,62646,39130,5596,164,111180,17535,398678,2019,6,1,0,0,0,4485414,21
AZ,AZ0034,AE-MESA,MESA PUBLIC LIBRARY,64 E 1ST ST,MESA,85201,MARICOPA,Y,CI1,07/01/2018,06/30/2019,315503,1,3,0,26,26,54.3,80.3,6428933,22825,5600,338320,6795678,3044747,1878713,4923460,304759,346252,171033,822044,1050174,6795678,19800000,0,0,0,19800000,0,327486,307838,16723,61391,33344,177,18,31,49,192,12088,1131120,132975,117974,2874963,991531,697756,2177207,523624,1221380,3398587,1282,3336,2524,1466,257,61783,51562,3559,155,197209,0,567359,2019,6,2,0,0,0,4485414,11
AZ,AZ0035,AE-PHOENIX,PHOENIX PUBLIC LIBRARY,1221 N CENTRAL AVE,PHOENIX,85004,MARICOPA,Y,CI1,07/01/2018,06/30/2019,1025808,1,16,0,74.2,78.2,321.5,399.7,38176089,625623,69653,304675,39176040,15262651,8353858,23616509,4003143,1047902,0,5051045,8902185,37569739,900000,0,0,0,900000,663971,1281969,530061,155278,1359389,259559,25658,18,31,49,2063,42120,3473715,468208,977728,12024658,2850451,4591141,7433517,3270463,7861604,15295121,5266,3143,12860,9506,693,292669,247045,11386,777,796703,418370,21239996,2019,6,2,0,0,0,4485414,11
AZ,AZ0036,AE-SCOTTSDALE,SCOTTSDALE PUBLIC LIBRARY,3839 N DRINKWATER BLVD,SCOTTSDALE,85251,MARICOPA,Y,CI1,07/01/2018,06/30/2019,157260,1,4,0,36.1,36.47,72.26,108.73,8813151,11503,19000,65000,8908654,5333452,1737196,7070648,442385,274652,156151,873188,768642,8712478,694000,0,0,0,694000,351000,310906,664094,25672,417781,54319,21150,13,31,44,553,15985,1075057,416679,172382,6372650,614940,4562129,1810521,458681,5020810,6831331,1150,1504,4024,2026,329,75341,45220,6131,208,118754,321248,831690,2019,6,1,0,0,0,4485414,11
AZ,AZ0038,AE-TEMPE,TEMPE PUBLIC LIBRARY,3500 S RURAL RD,TEMPE,85282,MARICOPA,Y,CI2,07/01/2018,06/30/2019,119631,1,0,0,14.28,14.28,20.24,34.52,3358859,8527,15000,54567,3436953,1885667,584358,2470025,173193,122219,89008,384420,582508,3436953,0,0,0,0,0,0,182572,411007,11124,365858,15537,48921,14,31,45,173,2912,585197,0,94099,792547,274388,180234,612313,474947,655181,1267494,563,338,1813,850,411,38263,24863,2499,140,101331,0,-1,2019,6,2,0,0,0,4485414,12
AZ,AZ0039,AE-TOLLESON,TOLLESON PUBLIC LIBRARY,9555 W VAN BUREN ST,TOLLESON,85353,MARICOPA,Y,CI2,07/01/2018,06/30/2019,4494,1,0,0,0,1,4,5,659390,0,9520,53607,722517,311187,137776,448963,65362,1576,8360,75298,28925,553186,0,0,0,0,0,0,24577,8473,472,1140,1834,0,0,31,31,26,2444,37189,4576,5718,43093,19704,3882,39211,1371,5253,44464,0,124,876,471,273,7622,4688,2504,30,23364,69363,-1,2019,6,2,0,0,0,4485414,21
AZ,AZ0040,AE-WICKENBURG,WICKENBURG PUBLIC LIBRARY,164 E APACHE ST,WICKENBURG,85390,MARICOPA,Y,CI1,07/01/2018,06/30/2019,4945,1,0,0,0,1,1.5,2.5,200615,0,0,12401,213016,83801,26970,110771,11519,2800,3319,17638,93825,222234,0,0,0,0,0,12401,35927,6656,1823,70,2614,0,3,31,34,36,2200,62011,14360,1404,35853,5758,1312,34541,0,1312,35853,0,0,233,66,53,1935,928,307,31,10357,15500,1700,2019,6,2,0,0,0,4485414,32
AZ,AZ0042,AE-MOHAVE,MOHAVE COUNTY LIBRARY DISTRICT,3269 N BURBANK ST,KINGMAN,86409,MOHAVE,Y,CO1,07/01/2018,06/30/2019,137624,0,10,2,6,7,55.59,62.59,4848589,25000,25490,162590,5061669,1845005,711747,2556752,144013,125227,65918,335158,1821608,4713518,0,0,0,117314,117314,205777,207802,8952,16605,9693,29034,0,1,31,32,250,15441,571034,77655,90674,644597,121131,61712,582885,2725,64437,647322,943,638,1771,640,97,23304,15895,476,173,117268,132530,268247,2019,6,2,0,0,0,212181,33
AZ,AZ0048,AE-WHITERIVER,WHITERIVER PUBLIC LIBRARY,100 E WALNUT ST,WHITERIVER,85941,NAVAJO,Y,OTH,07/01/2018,06/30/2019,9840,1,2,0,0,1,1.35,2.35,82326,0,17000,2757,102083,43680,15288,58968,4500,0,500,5000,8128,72096,0,0,0,0,0,0,24150,2206,996,6087,2752,0,18,31,49,30,3458,17290,320,3961,26801,2023,20343,6458,5,20348,26806,422,91,183,143,9,521,215,72,21,8715,27931,58120,2019,6,2,0,0,0,110924,33
AZ,AZ0050,AE-PINAL,PINAL COUNTY LIBRARY DISTRICT,92 W BUTTE AVE,FLORENCE,85132,PINAL,Y,CO1,07/01/2018,06/30/2019,288719,1,3,0,5,5,4,9,2107281,7070,0,37307,2151658,500461,154969,655430,115462,135596,25584,276642,992494,1924566,0,0,0,0,0,0,31115,353980,2752,272255,7696,16752,2,31,33,31,8716,114230,7006,9649,60101,4863,6338,53763,67353,73691,127454,695,390,168,92,22,2115,1084,317,43,7608,36396,96569,2019,6,2,0,0,0,462789,31
AZ,AZ0064,AE-PIMA,PIMA COUNTY PUBLIC LIBRARY,101 N STONE AVE,TUCSON,85701,PIMA,Y,CO2,07/01/2018,06/30/2019,662590,1,25,1,98,98,287,385,42847257,101748,553504,1272784,44775293,15372847,4103183,19476030,3473356,1475734,494402,5443492,19532227,44451749,0,0,0,0,0,4945322,890790,51137,54801,59236,69666,0,15,31,46,2148,67625,5003860,0,349999,4352909,937418,823612,3529297,506325,1329937,4859234,2015,12832,19168,7517,1994,301442,160814,23494,697,928121,2149345,5421831,2019,6,2,0,0,0,1047279,11
AZ,AZ0065,AE-NOGALES,NOGALES/SANTA CRUZ COUNTY PUBLIC LIBRARY,518 N GRAND AVE,NOGALES,85621,SANTA CRUZ,Y,CO2,07/01/2018,06/30/2019,33718,1,3,0,1,1,6.5,7.5,595224,23000,35466,2995,656685,272996,95124,368120,33000,0,8000,41000,85600,494720,0,0,0,0,0,0,76699,0,2139,0,4560,0,1,31,32,42,6872,111219,6262,28302,166808,10897,0,166808,882,882,167690,822,1045,415,415,0,6173,6173,0,44,30289,4880,56281,2019,6,2,0,0,0,46498,33
AZ,AZ0066,AE-PATAGONIA,PATAGONIA PUBLIC LIBRARY,346 DUQUESNE AVE,PATAGONIA,85624,SANTA CRUZ,Y,CI2,07/01/2018,06/30/2019,634,1,0,0,0,0.8,1.1,1.9,105223,0,0,53050,158273,-9,-9,-9,15570,1410,7501,24481,-9,141146,0,0,0,0,0,0,16412,0,1543,0,1970,0,2,31,33,48,1951,35796,1687,1885,19983,3238,0,19983,671,671,20654,0,260,196,128,0,6636,1952,0,16,10737,11013,16617,2019,6,2,0,0,0,46498,42
AZ,AZ0067,AE-YAVAPAI,YAVAPAI COUNTY FREE LIBRARY DISTRICT,"1971 COMMERCE CTR CIR, STE D",PRESCOTT,86301,YAVAPAI,Y,CO1,07/01/2018,06/30/2019,147392,0,15,0,7.3,21.63,5.7,27.33,4557235,23000,156092,150343,4886670,1270837,357658,1628495,42390,103452,39731,185573,1322205,3136273,0,0,0,10041,10041,203925,86061,214746,3794,11868,34008,0,7,31,38,45,25000,148408,11149,8483,239710,54771,11695,228015,10529,22224,250239,48100,50054,2451,1395,195,28256,20069,2070,98,32476,1139,-1,2019,6,2,0,0,0,235099,41
AZ,AZ0082,AE-YUMA,YUMA COUNTY LIBRARY DISTRICT,2951 S 21ST DR,YUMA,85364,YUMA,Y,CO1,07/01/2018,06/30/2019,145851,1,7,0,17,17.5,78.58,96.08,7936214,27879,40648,640146,8644887,3599089,1315542,4914631,465716,545193,85924,1096833,2464195,8475659,0,0,0,0,0,223422,324834,350016,19504,336291,31477,34472,37,31,68,463,17680,778082,103745,111801,587743,149657,169288,418455,874582,1043870,1462325,967,983,5202,1810,986,71715,36333,6954,416,143219,0,192352,2019,6,2,0,0,0,213787,13
AZ,AZ0084,AE-DUNCAN,DUNCAN PUBLIC LIBRARY,122 N HWY 75,DUNCAN,85534,GREENLEE,Y,CI2,07/01/2018,06/30/2019,481,1,0,0,0,0.55,0.2,0.75,15352,5330,4000,12731,37413,-9,-9,-9,8046,0,785,8831,-9,43808,1939,0,0,0,1939,3502,13169,0,527,0,1153,0,0,31,31,7,1494,8238,330,1531,8238,3104,0,8238,185,185,8423,0,0,74,53,2,687,563,14,8,942,884,0,2019,6,2,0,0,0,9498,43
AZ,AZ0086,AE-FOOTHILLS,DESERT FOOTHILLS LIBRARY,38443 N SCHOOLHOUSE RD,CAVE CREEK,85331,MARICOPA,Y,CI2,07/01/2018,06/30/2019,3700,1,0,0,3.75,3.75,5.7,9.45,64351,25000,3000,693140,785491,436131,61565,497696,11712,3000,3403,18115,328879,844690,0,25000,0,56000,81000,59028,50706,6616,6252,70,7984,0,4,31,35,95,2902,109268,3470,5624,101746,20008,11015,90731,820,11835,102566,82,33,1274,156,42,19044,2133,212,18,4700,5250,224000,2019,6,1,0,0,0,4485414,41
AZ,AZ0088,AE-PEORIA,PEORIA PUBLIC LIBRARY SYSTEM,8463 W MONROE ST,PEORIA,85345,MARICOPA,Y,CI2,07/01/2018,06/30/2019,114268,1,1,0,11.75,12.75,21.25,34,4586830,9671,18430,0,4614931,1816570,684602,2501172,154096,77116,100717,331929,1912996,4746097,1153500,0,0,0,1153500,1153500,208879,518250,16472,396851,31391,46843,8,31,39,157,6592,525343,47484,154820,1836116,847680,234526,1601590,190775,425301,2026891,1094,582,1335,815,99,49570,37974,1671,73,59463,0,-1,2019,6,2,0,0,0,4485414,21
AZ,AZ0092,AE-YOUNGTOWN,YOUNGTOWN PUBLIC LIBRARY,12035 N CLUB HOUSE SQ,YOUNGTOWN,85363,MARICOPA,Y,CI2,07/01/2018,06/30/2019,4185,1,0,0,0,1,1,2,156419,0,0,990,157409,-9,-9,-9,1853,0,693,2546,-9,146863,0,0,0,100517,100517,0,11756,0,93,0,3400,0,2,31,33,5,1944,14132,510,5170,15652,1056,0,15652,24,24,15676,0,1,6,3,1,779,728,17,6,3458,726,-1,2019,6,2,0,0,0,4485414,21
AZ,AZ0100,AE-NAVOFC,OFFICE OF NAVAJO NATION LIBRARY,"HWY 264, POST OFFICE LOOP RD",WINDOW ROCK,86515,APACHE,Y,OTH,07/01/2018,06/30/2019,63834,1,1,0,0,0,7.36,7.36,327589,0,1354,0,328943,200212,407330,607542,147478,0,0,147478,58059,813079,0,0,0,0,0,108919,94988,0,1283,0,5187,0,4,31,35,22,4160,60896,28720,21411,109001,45415,100474,8527,0,100474,109001,1726,0,7,4,0,167,118,0,16,41183,0,-1,2019,6,4,0,0,0,71887,33
AZ,AZ0102,AE-GILA,GILA COUNTY LIBRARY DISTRICT,1400 E ASH ST,GLOBE,85501,GILA,Y,CO2,07/01/2018,06/30/2019,34985,1,0,0,2,4,1.25,5.25,493791,124876,58350,22238,699255,228697,71252,299949,4010,33025,3765,40800,404869,745618,0,0,0,0,0,0,1211,5618,140,538,0,0,3,31,34,5,2250,75,321,220,562,10,46,516,948,994,1510,41,30,123,115,0,2292,2211,0,6,4130,187,142,2019,6,2,0,0,0,54018,33
AZ,AZ0103,AE-COLRIVER,COLORADO RIVER INDIAN TRIBES LIBRARY/ARCHIVES,26600 MOHAVE RD,PARKER,85344,LA PAZ,Y,OTH,07/01/2018,06/30/2019,5364,1,0,0,0,2.07,7.22,9.29,396986,23464,0,0,420450,188149,41811,229960,15690,0,0,15690,7810,253460,0,0,0,0,0,49252,13076,0,158,0,1096,0,3,31,34,0,2340,7641,3165,4531,14498,11499,226,14272,14,240,14512,345,0,223,55,0,2686,2061,0,10,8036,0,-1,2019,6,4,0,0,0,21108,43
AZ,AZ0104,AE-QUARTZ,QUARTZSITE PUBLIC LIBRARY,465 N PLYMOUTH AVE,QUARTZSITE,85346,LA PAZ,Y,CI2,07/01/2018,06/30/2019,2505,1,0,0,1,2,2,4,115665,4113,15552,8500,143830,74597,19618,94215,7242,2668,1549,11459,8807,114481,0,4000,0,4700,8700,0,38320,8703,844,1168,6834,6834,33,31,64,4,2040,55300,4221,7463,112469,455,34863,77606,0,34863,112469,49,11,7,2,0,4205,3570,0,24,8850,5295,44250,2019,6,2,0,0,0,21108,33
AZ,AZ0106,AE-PIMAPL,PIMA PUBLIC LIBRARY,50 S 200 W,PIMA,85543,GRAHAM,Y,CI2,07/01/2018,06/30/2019,1607,1,0,0,0,1,1,2,72150,4000,0,2309,78459,-9,-9,-9,6790,0,16,6806,-9,71482,0,0,0,0,0,283,11764,0,264,0,1967,0,0,31,31,1,1993,14993,1566,1944,20402,9098,0,20402,2964,2964,23366,23,31,188,120,5,2431,2011,146,4,618,0,-1,2019,6,2,0,0,0,38837,33
AZ,AZ0107,AE-NAVAJO,NAVAJO COUNTY LIBRARY DISTRICT,121 W BUFFALO ST,HOLBROOK,86025,NAVAJO,Y,CO2,07/01/2018,06/30/2019,71560,1,4,0,1,1,3.75,4.75,827802,23000,26574,12352,889728,165377,70675,236052,16617,41363,17320,75300,219016,530368,0,40000,0,90000,130000,148000,51835,2465,12809,6087,11630,0,18,31,49,100,5497,8014,102,2092,33545,3971,18737,14808,19570,38307,53115,1740,569,353,179,80,1923,1213,173,34,2772,12632,58120,2019,6,2,0,0,0,110924,33
AZ,AZ0110,AE-BENSON,BENSON PUBLIC LIBRARY,300 S HUACHUCA ST,BENSON,85602,COCHISE,Y,CI2,07/01/2018,06/30/2019,3206,1,0,0,0,1,3.5,4.5,250191,0,0,0,250191,138499,53749,192248,13705,0,5946,19651,42068,253967,0,0,0,0,0,0,27797,4826,2129,738,3972,0,2,31,33,25,1902,50703,10597,4997,70499,12648,0,70499,30,30,70529,0,163,704,124,0,3473,2758,0,18,7722,0,7722,2019,6,2,0,0,0,125922,32
AZ,AZ0111,AE-COPPER,COPPER QUEEN LIBRARY,6 MAIN ST,BISBEE,85603,COCHISE,Y,CI2,07/01/2018,06/30/2019,3405,1,0,0,0,1,2,3,182498,0,5000,0,187498,77438,29602,107040,8700,0,1200,9900,37413,154353,0,0,0,0,0,0,30457,4826,2294,738,4872,0,0,31,31,70,1820,38489,3535,2764,98512,12158,33035,65477,196,33231,98708,4908,3333,337,101,12,5032,838,103,14,4911,2500,0,2019,6,1,0,0,0,125922,32
AZ,AZ0112,AE-DOUGLAS,DOUGLAS PUBLIC LIBRARY,560 E 10TH ST,DOUGLAS,85607,COCHISE,Y,CI2,07/01/2018,06/30/2019,10564,1,0,0,1,1,5.68,6.68,434826,0,42500,2100,479426,213016,58209,271225,21819,1181,3000,26000,137601,434826,0,0,0,0,0,0,46089,4826,2229,598,4152,0,1,31,32,42,2065,82252,0,15768,32950,12297,784,32166,276,1060,33226,4434,2447,259,195,43,3192,3054,83,27,9915,0,-1,2019,6,2,0,0,0,125922,33
AZ,AZ0113,AE-HUACHUCA,HUACHUCA CITY PUBLIC LIBRARY,506 N GONZALES BLVD,HUACHUCA CITY,85616,COCHISE,Y,CI2,07/01/2018,06/30/2019,1138,1,0,0,0,1,2,3,177205,0,36500,0,213705,86500,10000,96500,3900,0,3600,7500,20082,124082,0,0,0,0,0,0,16174,3725,681,598,2275,0,0,31,31,0,2184,22488,251,1478,14254,2435,256,13998,1,257,14255,0,52,285,229,3,3769,3077,25,13,5413,2427,-1,2019,6,4,0,0,0,125922,41
AZ,AZ0114,AE-SIERRA,SIERRA VISTA PUBLIC LIBRARY,2600 E TACOMA ST,SIERRA VISTA,85635,COCHISE,Y,CI2,07/01/2018,06/30/2019,27929,1,0,0,3,3,11,14,1020370,0,0,47000,1067370,517991,126619,644610,110000,4000,33000,147000,4000,795610,0,0,0,4000,4000,4000,90088,3764,6231,598,11805,0,0,31,31,129,2650,158983,8722,29249,396439,109365,21547,374892,3791,25338,400230,11533,20509,512,257,67,18068,12021,1418,31,21340,9842,0,2019,6,2,0,0,0,125922,13
AZ,AZ0115,AE-TOMBSTONE,TOMBSTONE CITY LIBRARY,210 S 4TH ST,TOMBSTONE,85638,COCHISE,Y,CI2,07/01/2018,06/30/2019,849,1,0,0,0,1,1,2,54425,0,0,0,54425,-9,-9,-9,227,1985,575,2787,-9,65909,0,0,0,0,0,1000,15227,3725,789,598,2600,0,0,31,31,14,1945,7945,446,562,52911,3972,33035,19876,125,33160,53036,1622,548,29,16,0,90,74,0,4,1618,0,-1,2019,6,2,0,0,0,125922,42
AZ,AZ0116,AE-ELSIE,ELSIE S. HOGAN COMMUNITY LIBRARY,100 N CURTIS AVE,WILLCOX,85643,COCHISE,Y,CI2,07/01/2018,06/30/2019,2316,1,0,0,0,1,3,4,214336,0,5000,6775,226111,127630,35717,163347,5647,0,0,5647,43463,212457,0,0,0,0,0,0,32699,3735,1226,598,1555,0,0,31,31,12,1984,27366,7369,2182,18985,5199,1000,17985,66,1066,19051,43,2895,148,66,36,3069,2087,439,21,13650,6159,-1,2019,6,2,0,0,0,125922,33
AZ,AZ0117,AE-AJ,APACHE JUNCTION PUBLIC LIBRARY,1177 N IDAHO RD,APACHE JUNCTION,85119,PINAL,Y,MA1,07/01/2018,06/30/2019,26251,1,0,1,6,6,31,37,1951225,288747,0,0,2239972,868039,256886,1124925,39439,38966,37175,115580,487370,1727875,0,0,0,0,0,0,88929,510176,8467,315176,34376,17489,2,31,33,115,5438,292525,36712,51067,609958,102183,115474,494484,18105,133579,628063,16986,22077,2410,391,38,27913,17326,998,58,57139,15974,232544,2019,6,2,0,0,0,462789,41
AZ,AZ0118,AE-CASAGRANDE,CASA GRANDE PUBLIC LIBRARY,449 N DRYLAKE ST,CASA GRANDE,85122,PINAL,Y,MA1,07/01/2018,06/30/2019,36128,1,1,1,6,6,18,24,1430110,1770,3500,166778,1602158,860808,292182,1152990,67543,26920,30946,125409,193052,1471451,2030,0,0,0,2030,30602,77217,515634,4275,315244,13446,17489,2,31,33,67,5498,288134,2232,36848,377310,120364,9849,367461,199,10048,377509,14202,27629,847,341,190,18203,9320,6135,56,36082,188265,3818,2019,6,1,0,0,0,462789,13
AZ,AZ0119,AE-VENITO,VENITO GARCIA LIBRARY AND ARCHIVES,"MAIN ST, TRIBAL BLDG",SELLS,85634,PIMA,Y,CI2,07/01/2018,06/30/2019,6409,1,0,0,0,2,0,2,0,0,0,0,0,-9,-9,-9,17459,61,0,17520,-9,160381,0,0,0,0,0,5924,10857,0,1216,0,2120,0,3,31,34,0,2232,15558,276,2224,0,0,0,0,33,33,33,1535,0,221,0,0,1755,0,0,10,8431,0,-1,2019,6,4,0,0,0,1047279,43
AZ,AZ0122,AE-COCOPAH,COCOPAH TRIBAL LIBRARY,14250 S AVE I,SOMERTON,85350,YUMA,Y,OTH,07/01/2018,06/30/2019,763,1,0,0,0,1,0,1,15530,0,0,0,15530,-9,-9,-9,5402,0,368,5770,-9,31487,0,0,0,0,0,7457,6500,0,34,0,86,0,1,31,32,19,1600,119,7,22,250,68,0,250,102,102,352,131,0,92,14,7,149,122,38,0,0,0,-1,2019,6,4,0,0,0,213787,41
AZ,AZ0123,AE-SALTRIVER,SALT RIVER TRIBAL LIBRARY,11725 E INDIAN SCHOOL RD,SCOTTSDALE,85256,MARICOPA,Y,OTH,07/01/2018,06/30/2019,4685,1,0,0,0,1,4,5,201200,0,0,11431,212631,106876,36516,143392,13703,3924,2944,20571,47646,211609,0,0,0,0,0,43014,14518,0,345,0,810,0,3,31,34,0,3778,455,6841,1429,990,306,0,990,438,438,1428,0,0,117,93,10,1144,878,164,16,6837,0,-1,2019,6,2,0,0,0,4485414,21
AZ,AZ0124,AE-GLOBE,GLOBE PUBLIC LIBRARY,339 S BROAD ST,GLOBE,85501,GILA,Y,CI2,07/01/2018,06/30/2019,4766,1,0,0,1.73,2.73,1,3.73,197654,14500,4000,8788,224942,114107,51591,165698,10541,5459,2500,18500,6877,191075,0,0,0,0,0,0,17874,2706,361,932,1506,0,3,31,34,13,1916,49623,762,4406,26004,8355,880,25124,3119,3999,29123,112,123,254,139,14,9776,7148,314,11,7184,5748,5776,2019,6,2,0,0,0,54018,33
AZ,AZ0125,AE-HAYDEN,HAYDEN PUBLIC LIBRARY,219 E 5TH ST,HAYDEN,85135,GILA,Y,CI2,07/01/2018,06/30/2019,408,1,0,0,0,1,1,2,108434,0,0,0,108434,-9,-9,-9,500,0,0,500,-9,108238,0,0,0,0,0,0,18047,2641,123,932,1535,0,3,31,34,11,2158,11480,150,470,1801,349,69,1732,189,258,1990,456,28,63,60,3,246,240,6,7,1100,643,1937,2019,6,2,0,0,0,54018,43
AZ,AZ0126,AE-MIAMI,MIAMI MEMORIAL LIBRARY,282 S ADONIS AVE,MIAMI,85539,GILA,Y,CI2,07/01/2018,06/30/2019,1151,1,0,0,0,1,1,2,102211,0,2500,1199,105910,-9,-9,-9,1430,0,3642,5072,-9,105911,0,0,0,0,0,2500,26028,2641,219,935,1599,0,3,31,34,4,1920,13850,10733,1539,8457,1866,248,8209,56,304,8513,80,107,172,78,32,1292,784,114,10,2210,558,-1,2019,6,2,0,0,0,54018,33
AZ,AZ0127,AE-PAYSON,PAYSON PUBLIC LIBRARY,328 N MCLANE RD,PAYSON,85541,GILA,Y,CI2,07/01/2018,06/30/2019,10255,1,0,0,2,2.75,4,6.75,426087,2000,0,45287,473374,257595,61635,319230,26576,519,5940,33035,119110,471375,0,0,0,0,0,0,62777,5618,3461,538,6296,0,3,31,34,74,2491,71792,11320,13202,126330,26230,2163,124167,5252,7415,131582,519,926,403,156,39,6836,2995,569,24,14415,0,0,2019,6,2,0,0,0,54018,33
AZ,AZ0128,AE-ISABELLE,ISABELLE HUNT MEMORIAL PUBLIC LIBRARY,6124 W RANDALL PLACE,PINE,85544,GILA,Y,OTH,07/01/2018,06/30/2019,1245,1,0,0,0,1,1.5,2.5,109900,0,0,12500,122400,92311,7061,99372,8422,0,4400,12822,24000,136194,109900,0,0,0,109900,0,11042,5618,881,538,2091,0,3,31,34,42,1742,33211,3420,1800,15981,738,323,15658,762,1085,16743,173,326,851,801,8,3353,1491,42,4,1789,238,7392,2019,6,1,0,0,0,54018,43
AZ,AZ0129,AE-SANCARLOS,SAN CARLOS PUBLIC LIBRARY,89 SAN CARLOS AVE,SAN CARLOS,85550,GILA,Y,CI2,07/01/2018,06/30/2019,6624,1,0,0,0,0,1,1,34270,2000,0,0,36270,-9,-9,-9,300,500,1000,1800,-9,86845,0,0,0,0,0,0,7910,5618,0,538,0,0,8,31,39,0,1920,19949,260,755,8140,567,230,7910,38,268,8178,0,0,29,19,5,73,51,10,9,4185,0,2451,2019,6,2,0,0,0,54018,33
