STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,C_FSCS,GEOCODE,STARTDAT,ENDDATE,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,OTHMATEX,TOTEXPCO,OTHOPEXP,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,OCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,EC_ST,ELECCOLL,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,ELMATCIR,PHYSCIR,ELINFO,ELCONT,TOTCOLL,LOANTO,LOANFM,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,GPTERMS,PITUSR,WIFISESS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,CNTYPOP,LOCALE_ADD
IL,IL0422,30540,PEKIN PUBLIC LIBRARY,301 SOUTH FOURTH STREET,PEKIN,61554,TAZEWELL,Y,CI1,05/01/2017,04/30/2018,34094,1,0,0,2,4.83,12.33,17.16,1075054,142578,2629,91595,1311856,596729,232119,828848,75394,45251,27551,148196,299447,1276491,0,0,0,0,0,14919,107231,53517,7396,11206,7485,0,9,13,22,131,3172,148315,14521,8581,220766,92406,16708,204058,21704,38412,242470,15685,16177,1272,970,110,24467,20489,941,35,38974,10203,-1,2018,3,2,0,0,0,132328,21
IL,IL0423,30542,PEORIA PUBLIC LIBRARY,107 NORTHEAST MONROE STREET,PEORIA,61602,PEORIA,Y,CI1,01/01/2017,12/31/2017,115007,1,4,1,14.3,14.3,69.25,83.55,6676459,482884,4300,220863,7384506,3515771,1551945,5067716,479047,146265,104878,730190,1167267,6965173,0,0,0,0,0,129424,444224,35906,35719,10150,20373,1,30,13,43,279,13714,686233,51033,27027,1022653,455985,68483,954170,332978,401461,1355631,67334,77391,1134,720,74,19884,13661,1184,124,79576,34890,-1,2018,3,1,0,0,0,180621,12
IL,IL0424,30541,PEORIA HEIGHTS PUBLIC LIBRARY,816 EAST GLEN AVENUE,PEORIA HEIGHTS,61616,PEORIA,Y,CI1,05/01/2017,04/30/2018,6156,1,0,0,2,4,2.75,6.75,457413,39349,5994,9239,511995,224971,47867,272838,44155,492,8085,52732,116934,442504,139537,0,0,0,139537,137525,32771,40814,1254,10974,1467,0,0,13,13,100,2912,65208,1560,1944,56563,18237,1592,54971,0,1592,56563,4357,3909,237,157,13,3996,3083,195,12,9983,2787,-1,2018,3,1,0,0,0,180621,21
IL,IL0425,30543,PEOTONE PUBLIC LIBRARY DISTRICT,515 NORTH FIRST STREET,PEOTONE,60468,WILL,Y,OTH,07/01/2017,06/30/2018,16006,1,0,0,1,3.85,3.45,7.3,525181,20374,1500,12632,559687,244266,43775,288041,31438,15001,4779,51218,161680,500939,0,0,0,0,0,8097,59043,60604,953,15208,3978,654,14,13,27,93,2852,43098,4575,5022,59830,20403,8305,51525,16302,24607,76132,7992,4977,428,195,50,4597,2430,540,10,4004,5236,-1,2018,3,1,0,0,0,692310,31
IL,IL0426,30544,PERU PUBLIC LIBRARY,1409 11TH STREET,PERU,61354,LA SALLE,Y,CI1,07/01/2017,06/30/2018,10295,1,0,0,1,4,6.68,10.68,636790,33808,0,25454,696052,274233,73393,347626,33662,8789,5114,47565,263872,659063,0,0,0,0,0,0,34544,80630,3284,21526,2872,654,3,13,16,65,3120,60862,4282,3763,109580,28177,21526,88054,14263,35789,123843,7544,11952,453,215,97,7904,4545,1842,10,10755,6907,-1,2018,3,2,0,0,0,109430,32
IL,IL0427,30545,PETERSBURG PUBLIC LIBRARY,220 SOUTH SIXTH STREET,PETERSBURG,62675,MENARD,Y,CI1,05/01/2017,04/30/2018,2260,1,0,0,0,1.68,0.33,2.01,86601,7805,0,12155,106561,48052,14454,62506,13833,2880,2555,19268,19073,100847,0,0,0,0,0,0,19597,55382,808,7356,727,84,13,13,26,89,2028,7640,1200,407,24916,5750,2518,22398,116,2634,25032,2216,5097,15,15,0,491,491,0,4,1300,1558,-1,2018,3,2,0,0,0,12288,32
IL,IL0428,30546,PHILO PUBLIC LIBRARY DISTRICT,115 EAST WASHINGTON STREET,PHILO,61864,CHAMPAIGN,Y,OTH,07/01/2017,06/30/2018,1954,1,0,0,0.55,1.35,0.18,1.53,85178,2442,0,10874,98494,-9,-9,-9,8067,847,2544,11458,-9,85817,0,0,0,0,0,4070,13871,79966,577,29197,1345,137,2,13,15,42,2184,10764,416,555,18779,7082,1366,17413,0,1366,18779,28,68,122,112,0,1774,1580,0,3,472,1098,-1,2018,3,2,0,0,0,209983,41
IL,IL0429,30548,PINCKNEYVILLE PUBLIC LIBRARY,312 SOUTH WALNUT STREET,PINCKNEYVILLE,62274,PERRY,Y,CI1,05/01/2017,04/30/2018,5648,1,0,0,0,1.6,0,1.6,43692,9892,5700,8850,68134,-9,-9,-9,5950,515,289,6754,-9,66169,0,0,0,0,0,0,12231,42015,72,1132,593,0,1,13,14,26,1508,8317,1820,427,10848,2618,423,10425,3,426,10851,1028,3826,30,16,2,218,140,8,6,2704,2948,-1,2018,3,2,0,0,0,21174,32
IL,IL0430,30549,PIPER CITY PUBLIC LIBRARY DISTRICT,39 WEST MAIN STREET,PIPER CITY,60959,FORD,Y,OTH,07/01/2017,06/30/2018,1149,1,0,0,0,0.9,0.04,0.94,39255,892,0,2543,42690,-9,-9,-9,5564,0,108,5672,-9,39782,0,0,0,0,0,0,9726,43981,324,22898,512,137,2,13,15,23,1352,3010,235,89,2815,125,338,2477,0,338,2815,233,259,43,27,9,275,166,75,3,213,920,-1,2018,3,2,0,0,0,13264,42
IL,IL0431,30550,PITTSFIELD PUBLIC LIBRARY,205 NORTH MEMORIAL STREET,PITTSFIELD,62363,PIKE,Y,CI1,05/01/2017,04/30/2018,4576,1,0,0,0,3.14,0.25,3.39,157515,10720,0,20855,189090,118364,7893,126257,17477,366,2115,19958,18510,164725,138529,0,0,0,138529,6290,30408,29474,1945,0,1399,0,2,13,15,68,2158,21545,0,1377,39612,24256,1265,38347,0,1265,39612,2267,1113,7,4,2,639,550,64,9,4415,0,-1,2018,3,1,0,0,0,15611,33
IL,IL0432,30551,PLAINFIELD PUBLIC LIBRARY DISTRICT,15025 SOUTH ILLINOIS STREET,PLAINFIELD,60544,WILL,Y,OTH,07/01/2017,06/30/2018,75337,1,0,0,11.9,20.05,16,36.05,3254663,84871,0,439995,3779529,1654339,423540,2077879,200213,217107,64342,481662,782513,3342054,0,0,0,0,0,0,125248,54116,12804,14233,15592,13443,50,13,63,168,2800,321062,40576,39676,584332,244540,101022,483310,181662,282684,765994,40928,72241,2475,946,131,54290,39986,4018,54,21242,69384,-1,2018,3,2,0,0,0,692310,21
IL,IL0434,30552,PLANO COMMUNITY LIBRARY DISTRICT,15 WEST NORTH STREET,PLANO,60545,KENDALL,Y,OTH,07/01/2017,06/30/2018,13107,1,0,0,1,3,5.1,8.1,690673,41724,2000,35419,769816,322579,84833,407412,36846,4715,9308,50869,247817,706098,439583,0,0,0,439583,0,47446,61540,3060,15889,6671,729,4,13,17,62,2808,77087,9000,6654,107937,53621,5002,102935,1545,6547,109482,12270,13892,490,352,20,6904,5478,207,34,22303,18350,-1,2018,3,2,0,0,0,127915,21
IL,IL0435,30070,POLO PUBLIC LIBRARY DISTRICT,302 WEST MASON STREET,POLO,61064,OGLE,Y,OTH,07/01/2017,06/30/2018,2813,1,0,0,0,2,1.3,3.3,95511,3533,4050,84175,187269,84612,14768,99380,5922,1500,1259,8681,79208,187269,0,0,0,5338,5338,5338,13394,65747,559,15679,1903,729,2,13,15,31,2444,12605,600,801,21421,6052,1561,19860,0,1561,21421,2286,2167,114,53,9,2239,1564,202,15,3130,192,-1,2018,3,2,0,0,0,50923,42
IL,IL0436,30553,PONTIAC PUBLIC LIBRARY,211 EAST MADISON STREET,PONTIAC,61764,LIVINGSTON,Y,CI1,04/01/2017,03/31/2018,11931,1,0,0,0,1,7.78,8.78,193300,19702,0,126163,339165,248530,70533,319063,29164,960,6835,36959,55703,411725,0,0,0,0,0,147034,49068,37578,2880,10962,3032,0,1,13,14,108,2912,40908,2184,2039,53323,11223,1837,51486,0,1837,53323,5056,5387,508,363,96,5622,2778,1103,10,10192,9295,-1,2018,3,2,0,0,0,35761,32
IL,IL0437,30554,POPLAR CREEK PUBLIC LIBRARY DISTRICT,1405 SOUTH PARK AVENUE,STREAMWOOD,60107,COOK,Y,OTH,07/01/2017,06/30/2018,66306,1,1,0,16.46,16.46,48.44,64.9,5408285,85152,0,292101,5785538,2886462,1151271,4037733,152696,92340,52015,297051,963753,5298537,1726450,0,0,0,1726450,603229,349407,37671,6086,5419,14962,0,27,13,40,2342,6195,274705,39084,26091,365993,180418,13669,352324,218309,231978,584302,7685,4570,1313,815,106,26823,19774,1358,78,44529,0,-1,2018,3,2,0,0,0,5180493,21
IL,IL0438,30556,POTOMAC PUBLIC LIBRARY,110 EAST STATE STREET,VERMILION,61865,VERMILION,Y,CI1,07/01/2017,06/30/2018,1391,1,0,0,0,0.38,0,0.38,5000,0,0,2685,7685,-9,-9,-9,350,0,0,350,-9,11160,0,0,0,5000,5000,4718,4585,0,20,0,126,0,0,13,13,20,770,1306,32,134,512,231,0,512,0,0,512,0,0,85,50,0,1306,538,0,2,29,782,-1,2018,3,2,8,0,0,76806,42
IL,IL0439,30558,PRAIRIE TRAILS PUBLIC LIBRARY DISTRICT,8449 SOUTH MOODY AVENUE,BURBANK,60459,COOK,Y,OTH,07/01/2017,06/30/2018,30031,1,0,0,4.68,10.86,1.1,11.96,1794061,11838,0,37105,1843004,692931,243273,936204,112420,70639,34150,217209,442160,1595573,0,0,0,0,0,0,76112,71519,6348,21364,6265,133,66,13,79,154,3169,109335,13273,13855,192408,98277,4681,187727,11370,16051,203778,10780,12962,428,213,39,7367,4735,395,35,16866,1850,-1,2018,3,1,0,0,0,5180493,21
IL,IL0440,30442,PRINCETON PUBLIC LIBRARY,698 EAST PERU STREET,PRINCETON,61356,BUREAU,Y,CI1,05/01/2017,04/30/2018,7660,1,0,0,2,3,4.25,7.25,319200,50247,19699,41500,430646,220693,49713,270406,37550,3742,3538,44830,146181,461417,0,0,0,0,0,0,62504,62405,2344,14381,2947,654,3,13,16,46,2964,95287,662,4538,67529,22775,5600,61929,7765,13365,75294,7707,7133,287,96,17,6096,3617,190,19,10129,1800,-1,2018,3,2,0,0,0,32993,32
IL,IL0441,30406,LILLIE M. EVANS LIBRARY DISTRICT,207 NORTH WALNUT AVENUE,PRINCEVILLE,61559,PEORIA,Y,OTH,07/01/2017,06/30/2018,4007,1,0,0,1,1.9,4.1,6,342008,10280,6002,10971,369261,167584,39365,206949,20410,4151,3205,27766,56246,290961,25000,0,0,0,25000,445822,25848,38055,1675,11472,3464,2,13,13,26,39,2912,28818,1205,1451,39770,13860,1975,37795,10881,12856,50651,4521,4008,372,168,35,4881,2983,712,19,2227,3123,-1,2018,3,2,0,0,0,180621,42
IL,IL0442,30343,HENRY C. ADAMS MEMORIAL LIBRARY,209 WEST THIRD STREET,PROPHETSTOWN,61277,WHITESIDE,Y,CI1,05/01/2017,04/30/2018,2080,1,0,0,0,0.5,0.38,0.88,34409,2600,0,582878,619887,-9,-9,-9,7141,6028,0,13169,-9,37799,0,0,0,0,0,3853,14019,4529,259,0,453,0,0,13,13,4,1532,8813,14,492,7023,2113,484,6539,0,484,7023,964,1435,46,31,4,808,608,61,5,2560,1434,-1,2018,3,2,0,0,0,55626,42
IL,IL0443,30559,PROSPECT HEIGHTS PUBLIC LIBRARY DISTRICT,12 NORTH ELM STREET,PROSPECT HEIGHTS,60070,COOK,Y,OTH,07/01/2017,06/30/2018,14073,1,0,0,7.88,7.88,17.74,25.62,3197360,27958,0,140667,3365985,1331758,371827,1703585,115988,74570,44767,235325,545694,2484604,0,0,0,0,0,160587,84852,48845,9820,23416,9352,13728,23,13,36,188,3228,129886,27040,6132,276812,124241,31979,244833,31979,63958,308791,22687,11101,916,578,0,32599,25785,0,27,11414,468528,-1,2018,3,1,0,0,0,5180493,21
IL,IL0444,30560,PUTNAM COUNTY PUBLIC LIBRARY DISTRICT,214 NORTH FOURTH STREET,HENNEPIN,61327,PUTNAM,Y,OTH,07/01/2017,06/30/2018,6006,1,5,0,0.88,0.88,5.25,6.13,364523,4664,6171,13483,388841,186072,33214,219286,38435,5806,0,44241,106440,369967,0,0,0,0,0,0,29109,40581,1823,7242,4472,4656,1,13,14,26,6708,15121,3010,2741,69787,18351,4003,65784,239,4242,70026,5475,7622,396,324,1,2756,1984,2,16,1807,0,-1,2018,3,2,0,0,0,5740,42
IL,IL0445,30566,QUINCY PUBLIC LIBRARY,526 JERSEY STREET,QUINCY,62301,ADAMS,Y,CI1,05/01/2017,04/30/2018,40633,1,0,0,8,10.5,20.75,31.25,1481954,346786,4920,423188,2256848,1314106,516169,1830275,185664,81163,49220,316047,396667,2542989,0,0,0,0,0,4328,123520,9725,10204,2501,11896,7386,13,13,26,241,2708,140638,39375,11041,658774,147192,29244,629530,50018,79262,708792,16993,21482,942,336,116,24521,15142,1811,31,21911,34846,-1,2018,3,2,0,0,0,65691,33
IL,IL0446,30569,RANTOUL PUBLIC LIBRARY,106 WEST FLESSNER AVENUE,RANTOUL,61866,CHAMPAIGN,Y,CI1,05/01/2017,05/01/2018,12941,1,0,0,2,2,6.03,8.03,429773,4827,0,14452,449052,254434,70892,325326,38957,9626,6146,54729,129901,509956,0,0,0,0,0,11500,64565,353420,3410,176688,4635,36,13,13,26,109,3460,57026,6784,3393,40298,10956,4161,36137,1545,5706,41843,10029,10896,495,116,59,3168,1489,327,10,9184,10082,-1,2018,3,2,0,0,0,209983,31
IL,IL0447,30571,RED BUD PUBLIC LIBRARY,925 SOUTH MAIN STREET,RED BUD,62278,RANDOLPH,Y,CI1,05/01/2017,04/30/2018,3698,1,0,0,0,1.35,0,1.35,91133,6341,4766,8157,110397,-9,-9,-9,4726,443,1417,6586,-9,108021,0,0,0,0,0,0,15834,36118,690,6075,638,0,0,13,13,18,1824,10000,3223,652,19519,5418,1662,17857,1662,3324,21181,4216,4113,85,65,0,1210,500,0,5,882,627,-1,2018,3,1,0,0,0,32106,32
IL,IL0448,30574,RICHTON PARK PUBLIC LIBRARY DISTRICT,22310 LATONIA LANE,RICHTON PARK,60471,COOK,Y,OTH,07/01/2017,06/30/2018,13646,1,0,0,2.81,2.81,12.16,14.97,1271541,26482,0,32081,1330104,549176,145939,695115,55242,27333,12633,95208,613551,1403874,0,0,0,0,0,14394,67957,46046,5213,11886,6117,1297,28,13,41,79,2808,62329,1264,3858,54171,18658,2005,52166,36,2041,54207,9416,4626,701,348,162,12958,7078,3852,45,14965,10631,-1,2018,3,2,0,0,0,5180493,21
IL,IL0450,30260,ELWOOD TOWNSHIP CARNEGIE LIBRARY,104 NORTH STATE STREET,RIDGE FARM,61870,VERMILION,Y,CI1,04/01/2017,03/31/2018,1647,1,0,0,0,0.85,0,0.85,33567,0,0,1119,34686,-9,-9,-9,3236,156,584,3976,-9,34146,0,0,0,0,0,0,10684,43327,251,22361,505,137,1,13,14,0,1560,2315,150,156,4950,894,506,4444,0,506,4950,1192,1841,40,17,17,183,29,65,1,129,130,-1,2018,3,2,0,0,0,76806,41
IL,IL0451,30575,RIVER FOREST PUBLIC LIBRARY,735 LATHROP AVENUE,RIVER FOREST,60305,COOK,Y,CI1,05/01/2017,04/30/2018,11172,1,0,0,7.71,11.05,3,14.05,1220971,20709,0,50945,1292625,638790,133054,771844,77012,58891,34632,170535,241606,1183985,0,0,0,0,0,0,45170,53416,5246,14530,7891,2398,9,13,22,77,3476,98230,32982,6174,243609,95986,27819,215790,11129,38948,254738,10714,20477,661,413,125,19227,13769,3167,21,12372,54290,-1,2018,3,1,0,0,0,5180493,21
IL,IL0452,30576,RIVER GROVE PUBLIC LIBRARY DISTRICT,8638 WEST GRAND AVENUE,RIVER GROVE,60171,COOK,Y,OTH,07/01/2017,06/30/2018,10227,1,0,0,2.13,3.3,4.88,8.18,411394,43079,0,3315,457788,232828,60478,293306,21894,21004,5350,48248,124965,466519,0,0,0,0,0,466522,19600,32079,844,5718,3697,1096,2,13,15,63,3326,21500,4464,1942,49680,16069,1438,48242,135,1573,49815,7227,4927,186,107,41,1740,1267,182,10,3653,1652,-1,2018,3,1,0,0,0,5180493,21
IL,IL0453,30577,RIVER VALLEY DISTRICT LIBRARY,214 SOUTH MAIN STREET,PORT BYRON,61275,ROCK ISLAND,Y,OTH,07/01/2017,06/30/2018,5173,1,0,0,1,5.85,2.28,8.13,376352,5315,0,11188,392855,229973,56334,286307,29458,13893,23428,66779,85328,438414,0,0,0,0,0,4048,26299,32079,3975,5343,7078,792,0,13,13,43,3068,36718,8184,3018,64282,27860,4323,59959,0,4323,64282,9880,17102,425,244,31,4393,2555,145,19,2450,2039,-1,2018,3,2,0,0,0,143477,21
IL,IL0454,30578,RIVERDALE PUBLIC LIBRARY DISTRICT,208 WEST 144TH STREET,RIVERDALE,60827,COOK,Y,OTH,07/01/2017,06/30/2018,13549,1,0,0,0.88,0.88,4.43,5.31,408719,79626,0,69928,558273,331702,33749,365451,4830,2564,0,7394,180246,553091,0,0,0,0,0,0,35177,5000,1900,0,1821,0,9,13,22,52,2000,87000,7705,0,24674,8184,257,24417,1545,1802,26219,18279,3562,0,0,0,0,0,0,15,8618,10555,-1,2018,3,2,0,0,0,5180493,21
IL,IL0456,30580,ROBERT R. JONES PUBLIC LIBRARY DISTRICT,900 FIRST STREET,COAL VALLEY,61240,ROCK ISLAND,Y,OTH,07/01/2017,06/30/2018,4901,1,0,0,0,1.9,1.1,3,257017,18021,0,3869,278907,143447,10974,154421,33996,2963,9182,46141,52914,253476,0,0,0,0,0,0,52469,72495,2153,0,4297,0,3,13,16,108,2650,21180,215,2960,32370,13642,4381,27989,3,4384,32373,4919,3765,196,120,2,2434,1220,25,9,3201,1097,-1,2018,3,2,0,0,0,143477,21
IL,IL0457,30582,ROBINSON PUBLIC LIBRARY DISTRICT,606 NORTH JEFFERSON STREET,ROBINSON,62454,CRAWFORD,Y,OTH,07/01/2017,06/30/2018,15437,1,3,0,0,2,6.95,8.95,678322,54254,0,33233,765809,286201,101740,387941,38965,12096,9401,60462,158234,606637,0,0,0,0,0,41147,88573,36041,1531,24171,6793,0,3,13,16,57,5408,84351,3601,2330,61189,19049,5516,55673,1368,6884,62557,10844,7587,111,94,1,4366,4181,4,21,12505,11092,-1,2018,3,2,0,0,0,18807,32
IL,IL0458,30274,FLAGG-ROCHELLE PUBLIC LIBRARY DISTRICT,619 FOURTH AVENUE,ROCHELLE,61068,OGLE,Y,OTH,07/01/2017,06/30/2018,13757,1,0,0,0.94,1.88,5,6.88,482772,53641,0,14279,550692,230695,26882,257577,33014,2878,1300,37192,153381,448150,0,0,0,0,0,0,47119,29461,790,9508,738,0,9,13,22,95,2912,42955,2216,4648,78176,23940,29461,48715,1545,31006,79721,8389,4252,200,139,28,1848,897,167,8,6006,3640,-1,2018,3,2,0,0,0,50923,32
IL,IL0459,30583,ROCHESTER PUBLIC LIBRARY DISTRICT,1 COMMUNITY DRIVE,ROCHESTER,62563,SANGAMON,Y,OTH,07/01/2017,06/30/2018,7993,1,0,0,0,1,7.75,8.75,431784,6206,4500,27145,469635,268217,56775,324992,19393,2216,6000,27609,117034,469635,0,0,0,0,0,36350,28528,58006,2376,16629,3492,82,5,13,18,16,2656,89144,11024,5065,79295,29304,9230,70065,375,9605,79670,17900,15772,605,376,30,13440,7254,210,6,4556,7299,-1,2018,3,2,0,0,0,195348,22
IL,IL0460,30206,ROCK FALLS PUBLIC LIBRARY DISTRICT,1007 SEVENTH AVENUE,ROCK FALLS,61071,WHITESIDE,Y,OTH,07/01/2017,06/30/2018,11371,1,0,0,0,1,2.18,3.18,214628,8828,3500,36244,263200,96231,17698,113929,21800,3500,1746,27046,45659,186634,0,0,0,0,0,0,27014,31626,336,4935,1249,658,0,13,13,74,3120,60487,5623,4811,33057,8144,2589,30468,0,2589,33057,1491,1458,91,54,0,2278,1877,0,12,200,7629,-1,2018,3,2,0,0,0,55626,32
IL,IL0461,30584,ROCK ISLAND PUBLIC LIBRARY,401 19TH STREET,ROCK ISLAND,61201,ROCK ISLAND,Y,CI1,01/01/2017,12/31/2017,39018,1,2,0,7,11,15.85,26.85,2051099,0,0,393570,2444669,1277412,342876,1620288,277648,116975,12663,407286,458971,2486545,50000,0,0,0,50000,50000,177761,2147,17051,244,19846,0,18,13,31,185,8112,197009,43370,17409,419302,68618,44716,374586,2398,47114,421700,394,116,708,398,185,20261,10356,6125,35,21139,13216,-1,2018,3,1,0,0,0,143477,13
IL,IL0462,30588,ROCKFORD PUBLIC LIBRARY,215 NORTH WYMAN STREET,ROCKFORD,61101,WINNEBAGO,Y,CI1,01/01/2017,12/31/2017,152871,1,6,0,13,13,62.5,75.5,7310888,826879,177933,819927,9135627,3307331,1253858,4561189,349854,575041,276169,1201064,2353383,8115636,0,0,0,0,0,741766,227667,43902,22801,26181,29717,4033,62,13,75,612,14360,676481,171626,33900,944389,256112,103308,841081,98085,201393,1042474,2293,4643,2422,1298,168,52269,31891,2032,187,103352,280310,-1,2018,3,2,0,0,0,284081,12
IL,IL0463,30589,ROLLING MEADOWS LIBRARY,3110 MARTIN LANE,ROLLING MEADOWS,60008,COOK,Y,CI1,01/01/2017,12/31/2017,24099,1,0,0,10.5,11.44,24.48,35.92,3727792,68447,0,46802,3843041,1847627,653789,2501416,285696,99241,61065,446002,561670,3509088,290000,0,0,0,290000,707411,159475,2848,16027,488,12353,0,41,13,54,265,3673,161530,51499,16146,274643,113580,15943,258700,12734,28677,287377,3736,5244,642,486,0,15062,11568,0,47,27328,50697,-1,2018,3,2,0,0,0,5180493,21
IL,IL0464,30590,ROODHOUSE PUBLIC LIBRARY,220 WEST FRANKLIN STREET,ROODHOUSE,62082,GREENE,Y,CI1,05/01/2017,04/30/2018,1772,1,0,0,0,0.6,0.38,0.98,24621,3974,0,9000,37595,-9,-9,-9,3000,370,500,3870,-9,29304,22147,0,0,0,22147,350,20643,42193,48,26041,1129,0,1,13,14,27,1275,5223,230,343,28177,702,23603,4574,159,23762,28336,4173,6135,2,2,0,103,103,0,5,5253,500,-1,2018,3,1,0,0,0,13044,32
IL,IL0465,30591,ROSELLE PUBLIC LIBRARY DISTRICT,40 SOUTH PARK STREET,ROSELLE,60172,DUPAGE,Y,OTH,07/01/2017,06/30/2018,22791,1,0,0,5.19,11.5,8.93,20.43,1959137,27786,8587,96791,2092301,892206,295605,1187811,86484,56929,29205,172618,434339,1794768,0,0,0,0,0,90599,84045,44999,5652,13544,9259,1,27,13,40,168,3380,105144,18767,11140,213597,106702,49066,164531,33632,82698,247229,1326,2467,644,462,40,15851,12245,883,29,13555,6971,-1,2018,3,1,0,0,0,928589,21
IL,IL0466,30592,ROSICLARE MEMORIAL PUBLIC LIBRARY,308 MAIN STREET,ROSICLARE,62982,HARDIN,Y,CI1,05/01/2017,04/30/2018,1160,1,0,0,0,0.54,0.06,0.6,10757,9739,772,5484,26752,-9,-9,-9,1978,363,0,2341,-9,22640,0,0,0,0,0,0,9041,36118,27,25998,0,0,1,13,14,3,1139,4221,274,256,2653,1031,181,2472,0,181,2653,704,301,73,21,42,692,219,330,7,1373,1320,-1,2018,3,2,0,0,0,3910,43
IL,IL0467,30593,ROUND LAKE AREA PUBLIC LIBRARY DISTRICT,906 HART ROAD,ROUND LAKE,60073,LAKE,Y,OTH,07/01/2017,06/30/2018,40400,1,0,0,4.69,13.86,23.74,37.6,2848747,40403,0,209862,3099012,1778323,511262,2289585,162879,67917,61177,291973,613238,3194796,0,0,0,0,0,235200,126970,46452,17634,24133,15756,137,8,13,21,141,3536,184035,58498,8592,303325,133720,15604,287721,10493,26097,313818,12291,7220,690,443,64,18140,13054,453,35,39487,17643,-1,2018,3,1,0,0,0,700832,21
IL,IL0468,30594,ROXANA PUBLIC LIBRARY DISTRICT,200 NORTH CENTRAL AVENUE,ROXANA,62084,MADISON,Y,OTH,07/01/2017,06/30/2018,1542,1,0,0,1,1,2.9,3.9,373276,30185,9936,9189,422586,158999,68948,227947,13511,3143,2011,18665,79707,326319,0,0,0,0,0,17630,18469,36041,964,6344,3450,0,0,13,13,41,2808,43221,2080,438,13153,2721,1154,11999,0,1154,13153,6904,2576,123,86,11,2102,1148,285,12,8076,866,-1,2018,3,2,0,0,0,264461,23
IL,IL0469,30595,ROYALTON PUBLIC LIBRARY DISTRICT,305 SOUTH DEAN STREET,ROYALTON,62983,FRANKLIN,Y,OTH,07/01/2017,06/30/2018,1151,1,0,0,0,0.53,0,0.53,21227,2372,0,3077,26676,-9,-9,-9,805,0,0,805,-9,29230,0,0,0,0,0,0,4563,0,39,0,17,0,0,13,13,0,1092,1771,12,140,1260,151,40,1220,0,40,1260,246,315,9,8,0,316,299,0,2,307,84,-1,2018,3,1,0,0,0,38701,41
IL,IL0470,30597,RUSHVILLE PUBLIC LIBRARY,514 MAPLE AVE,RUSHVILLE,62681,SCHUYLER,Y,CI1,05/01/2017,04/30/2018,3192,1,0,0,0,1.6,0.05,1.65,24029,4185,323,54963,83500,-9,-9,-9,5702,330,26,6058,-9,89372,0,0,0,0,0,10674,24847,169040,742,60235,322,0,3,13,16,36,1875,21840,3212,758,14050,4671,1055,12995,0,1055,14050,1717,2063,27,25,1,1628,1588,15,12,6877,5515,-1,2018,3,2,0,0,0,6907,33
IL,IL0471,30629,SAINT CHARLES PUBLIC LIBRARY DISTRICT,1 SOUTH SIXTH AVENUE,SAINT CHARLES,60174,KANE,Y,OTH,07/01/2017,06/30/2018,55092,1,0,0,23.88,29.86,37.05,66.91,6570517,69556,0,422295,7062368,3506084,957171,4463255,447231,755737,162535,1365503,1804017,7632775,305003,0,0,0,305003,250810,265959,66854,40001,16742,29438,1,153,13,166,443,3744,339040,190892,31684,1128630,431688,123690,1004940,521255,644945,1649885,43600,51874,1594,976,64,31059,20750,811,58,38249,75000,-1,2018,3,2,0,0,0,534216,21
IL,IL0472,30630,SAINT ELMO PUBLIC LIBRARY DISTRICT,311 WEST CUMBERLAND ROAD,SAINT ELMO,62458,FAYETTE,Y,OTH,07/01/2017,06/30/2018,6139,1,2,0,0,3.18,0.38,3.56,196169,5978,0,15294,217441,70839,5419,76258,13539,2053,4264,19856,93122,189236,0,0,0,0,0,31260,48031,37957,663,24526,3310,63,2,13,15,39,4316,15378,1950,894,22777,2731,2593,20184,0,2593,22777,9489,3959,72,50,4,1590,1389,26,19,2386,4515,-1,2018,3,2,0,0,0,21416,43
IL,IL0473,30631,SAINT JOSEPH TOWNSHIP-SWEARINGEN MEMORIAL LIBRARY,201 NORTH THIRD STREET,SAINT JOSEPH,61873,CHAMPAIGN,Y,CI1,04/01/2017,03/31/2018,5876,1,0,0,1,1,2.28,3.28,139008,1811,0,6046,146865,84797,7028,91825,14900,3040,8461,26401,34202,152428,0,0,0,0,0,0,24108,79217,2666,17557,1875,137,3,13,16,52,2496,18886,420,1537,37765,14215,4226,33539,239,4465,38004,10639,8088,70,36,5,717,448,27,0,0,0,-1,2018,3,2,0,0,0,209983,31
